"institution_id","raw_author_name","author_id","cleaned_author_name","cleaned_institution_name","min_pubyear","max_pubyear","publ_cnt","example_id"
,Christian Hattenhauer,A5088441459,Christian Hattenhauer,,2008,2008,1,W1999479141
,Thomas Vormbaum,A5088627474,Thomas Vormbaum,,2008,2018,6,W4254114303
,Sonja Lange,A5088630530,Sonja Lange,,2004,2004,1,W2242204738
,Thomas Henze,A5088660055,Thomas Henze,,2006,2006,1,W2034402915
,Rainer Wahl,A5088737070,Rainer Wahl,,1990,2013,3,W42559308
,Christiane Trüe,A5088884162,Christiane Trüe,,2004,2004,1,W2283492462
,Tonio Walter,A5088935675,Tonio Walter,,2006,2019,2,W2954880576
,Till Patrik Holterhus,A5088983758,Till Patrik Holterhus,,2023,2023,1,W4366432763
,Constantin Knauer,A5089043876,Constantin Knauer,,2022,2022,1,W4210453012
,Yannic Hübner,A5089079011,Yannic Hübner,,2018,2018,1,W2794102063
,Stephan Meder,A5089097592,Stephan Meder,,2005,2019,2,W2961938998
,Kim Philip Linoh,A5089128730,Kim Philip Linoh,,2013,2016,2,W2558341545
,Frank Peters,A5089208293,Frank H. Peters,,2006,2006,2,W1972461064
,Peter Bydlinski,A5089284245,Peter Bydlinski,,2008,2009,3,W4234067247
,Christian Bumke,A5089306753,Christian Bumke,,2014,2014,1,W2053699071
,Katharina Uffmann,A5089338721,Katharina Uffmann,,2016,2018,2,W2890088311
,Alexander Tischbirek,A5089400914,Alexander Tischbirek,,2013,2018,2,W2807030529
,Barbara Grunewald,A5089420380,Barbara Grunewald,,2004,2008,2,W2305749073
,Jens Gal,A5089446882,Jens Gal,,2021,2021,1,W3161200230
,Stephan Kirste,A5089530466,Stephan Kirste,,2011,2011,1,W1979145155
,Maximilian Waßmuth,A5089565741,Maximilian Waßmuth,,2017,2017,1,W2681513613
,Moritz Kalb,A5089628750,Moritz Kalb,,2017,2017,1,W2735094064
,Philipp Böcker,A5089647529,Philipp Böcker,,2005,2005,1,W2598723
,Thomas A. H. Schöck,A5089651478,Thomas A. H. Schöck,,2021,2021,1,W3173100534
,Maximilian Fuchs,A5089679111,Maximilian Fuchs,,2005,2015,5,W4256535388
,Johannes Cziupka,A5089706662,Johannes Cziupka,,2009,2009,1,W4238068769
,Jakob Hohnerlein,A5089809607,Jakob Hohnerlein,,2023,2023,2,W4387303709
,Wolfgang Bock,A5089882794,Wolfgang Böck,,2012,2012,1,W1986695405
,Heike Krischok,A5089890962,Heike Krischok,,2014,2014,1,W1989950337
,Detlef Liebs,A5089891388,Detlef Liebs,,2015,2015,1,W2316809657
,Friederike Frizen,A5089963916,Friederike Frizen,,2010,2010,1,W2031830154
,Constantin Willems,A5089969071,Constantin Willems,,2013,2013,1,W1988878399
,Monika Böhm,A5089969747,Monika Böhm,,2022,2022,1,W4294224408
,Kristina Schönfeldt,A5090010799,Kristina Schönfeldt,,2018,2018,1,W2915514655
,John Heidemann,A5090014731,John Heidemann,,2019,2019,1,W2985820671
,Matthias Schaut,A5090051318,Matthias Schaut,,2021,2021,1,W3118476631
,Thomas A. Heiß,A5090051694,Thomas A. Heiß,,2015,2015,1,W4254899003
,Thomas Regenfus,A5090124231,Thomas Regenfus,,2016,2021,3,W3209504131
,Matthias Jacobs,A5090129768,Matthias Jacobs,,2004,2019,3,W4237733894
,Gunther Kühne,A5090165792,Gunther Kühne,,2006,2018,7,W4205617831
,Philip Wimalasena,A5090211170,Philip Wimalasena,,2012,2012,1,W1965036148
,Sascha Ziemann,A5090280029,Sascha Ziemann,,2014,2014,1,W2071065319
,Barbara Rox,A5090305070,Barbara Rox,,2012,2012,1,W4244916089
,Roland Michael Beckmann,A5090317282,Roland Michael Beckmann,,2009,2009,1,W28741801
,Julian Krüper,A5090326032,Julian Krüper,,2010,2013,2,W2055731236
,Uwe H. Schneider,A5090404986,Uwe H. Schneider,,2013,2013,1,W2027377159
,Katharina Gräfin von Schlieffen,A5090431091,Katharina Gräfin von Schlieffen,,2011,2011,1,W180501356
,Bernhard Ulrici,A5090447097,Bernhard Ulrici,,2016,2019,4,W4235422366
,Felix Bischof,A5090481240,Felix Bischof,,2020,2020,1,W4241728981
,Gerhard Wagner,A5090569228,Gerhard Wagner,,2004,2023,10,W91042085
,Anne Sanders,A5090640181,Anne E. Sanders,,2022,2022,1,W4312265888
,Thomas Würtenberger,A5090688396,Thomas Würtenberger,,2008,2008,1,W2025113179
,Uwe Kischel,A5090702536,Uwe Kischel,,2008,2017,2,W4245133956
,Sebastian Steuer,A5090718714,Sebastian Steuer,,2023,2023,1,W4387755847
,Joachim Rückert,A5090733883,Joachim Rückert,,2010,2023,7,W4386716845
,Hans-Georg Dederer,A5090739633,Hans‐Georg Dederer,,2004,2022,5,W73920538
,Gerhard Otte,A5090799560,Gerhard Otte,,2004,2021,3,W73474072
,Rainer Hüttemann,A5090893268,Rainer Hüttemann,,2017,2023,2,W4386716971
,Helmut Frister,A5090935362,Helmut Frister,,2010,2012,2,W1991791584
,Ismo Dunderberg,A5091178975,Ismo Dunderberg,,2018,2018,1,W4252164222
,Cara Röhner,A5091229937,Cara Röhner,,2022,2022,1,W4312953583
,Yuanshi Bu,A5091233083,Yuanshi Bu,,2010,2022,4,W4226064903
,Angelo Jr. Golia,A5091252438,Angelo Golia,,2023,2023,1,W4384788043
,Roya Sangi,A5091316426,Roya Sangi,,2022,2022,1,W4220777073
,Dimitrios Linardatos,A5091318673,Dimitrios Linardatos,,2020,2020,1,W3107775225
,Martin Fries,A5091329174,Martin Fries,,2016,2022,2,W4226149531
,Andrea Edenharter,A5091344858,Andrea Edenharter,,2018,2018,2,W4234763074
,Christian Hillgruber,A5091383931,Christian Hillgruber,,2004,2024,20,W956727680
,Michael Kahlo,A5091432585,Michael Kahlo,,2012,2012,1,W1979643614
,Torsten Verrel,A5091490078,Torsten Verrel,,2018,2022,2,W4312530109
,Alexandra M.J. Möhring,A5091493735,Alexandra M.J. Möhring,,2008,2008,1,W1981663508
,Michael Fehling,A5091581998,Michael Fehling,,2010,2016,2,W2418934130
,Carl-Heinz Witt,A5091582790,Carl-Heinz Witt,,2004,2004,1,W149930184
,Moritz Hennemann,A5091693157,Moritz Hennemann,,2012,2017,3,W4253085754
,Ulrich Stelkens,A5091698006,Ulrich Stelkens,,2004,2004,1,W349764580
,Moritz Pöschke,A5091720662,Moritz Pöschke,,2010,2021,2,W4238289929
,Dennis Bock,A5091764876,Dennis Bock,,2016,2016,1,W4240995305
,Dirk von Selle,A5091800566,Dirk Selle,,2008,2008,1,W1983584968
,Hans-Heiner Kühne,A5091833503,Hans-Heiner Kühne,,2005,2010,6,W4250895034
,Christoph Krönke,A5091875626,Christoph Krönke,,2017,2021,2,W3157087649
,Lars Brocker,A5091899285,Lars Brocker,,2011,2011,1,W2073224245
,Reinhard Bork,A5091907775,Reinhard Bork,,2005,2006,2,W62519854
,Inge Hanewinkel,A5091940620,Inge Hanewinkel,,2023,2023,1,W4387303752
,Heike Jung,A5091968987,Heike Jung,,2023,2023,1,W4377002421
,Hannes Wais,A5091968991,Hannes Wais,,2023,2023,1,W4377002427
,Caroline Messner,A5091969002,Caroline Messner,,2023,2023,1,W4377002469
,Alina-Jasmin Momtazi,A5092150865,Alina-Jasmin Momtazi,,2023,2023,1,W4380434486
,Heiner Alwart,A5092150881,Heiner Alwart,,2023,2023,1,W4380434533
,Daniel Thym,A5092157036,Daniel Thym,,2023,2023,1,W4380519751
,Péter Techet,A5092297346,Péter Techet,,2022,2022,1,W4285115866
,Guy Beaucamp,A5092298537,Guy Beaucamp,,2022,2022,1,W4285128078
,Heike Jung,A5092300032,Heike Jung,,2022,2022,1,W4285143119
,Christian van Endern,A5092301576,Christian van Endern,,2022,2022,1,W4285158153
,Charlott Resske,A5092302271,Charlott Resske,,2022,2022,1,W4285165153
,Maxi Weibel,A5092302272,Maxi Weibel,,2022,2022,1,W4285165153
,Renate Penßel,A5092315725,Renate Penßel,,2022,2022,1,W4285303954
,Anja Schmidt,A5092316106,Anja Schmidt,,2022,2022,1,W4285307638
,Nils Jansen,A5092407559,Nils Jansen,,2023,2023,1,W4383268672
,Luis Jakobi,A5092407607,Luis Jakobi,,2023,2023,1,W4383268778
,Guy Beaucamp,A5092407608,Guy Beaucamp,,2023,2023,1,W4383268779
,Moritz Litterst,A5092407609,Moritz Litterst,,2023,2023,1,W4383268784
,Boas Kümper,A5092407626,Boas Kümper,,2023,2023,1,W4383268822
,Thomas Groß,A5092407643,Thomas Groß,,2023,2023,1,W4383269053
,Robert Alexy,A5092408629,Robert Alexy,,2023,2023,1,W4383294950
,Susanne Baer,A5092498222,Susanne Baer,,2023,2023,1,W4384787683
,Lorenz Reichert,A5092498302,Lorenz Reichert,,2023,2023,1,W4384787952
,Hanjo Hamann,A5092733808,Hanjo Hamann,,2023,2023,1,W4386389348
,Paul Lorenz,A5092733809,Paul Lorenz,,2023,2023,1,W4386389364
,Anne Sanders,A5092743675,Anne Sanders,,2022,2022,1,W4285120264
,Beate Gsell,A5092744268,Beate Gsell,,2022,2022,1,W4285142139
,Jan Schröder,A5092745223,Jan Schröder,,2022,2022,1,W4285177497
,Victor Limberger,A5092745476,Victor Limberger,,2022,2022,1,W4285188527
,Jonas Botta,A5092745789,Jonas Botta,,2022,2022,1,W4285199184
,Jana Bethke,A5092746033,Jana Bethke,,2022,2022,1,W4285210340
,Malte Stieper,A5092746706,Malte Stieper,,2022,2022,1,W4285235942
,Raphael Koch,A5092767410,Raphael Koch,,2023,2023,1,W4386499765
,Ulrike Müßig,A5092767411,Ulrike Müßig,,2023,2023,1,W4386499766
,Mathias Honer,A5092767419,Mathias Honer,,2023,2023,1,W4386499776
,Luisa Zimmer,A5092772116,Luisa Zimmer,,2023,2023,1,W4386527865
,Abbo Junker,A5092822070,Abbo Junker,,2023,2023,1,W4386394143
,Constantin Breß,A5092829855,Constantin Breß,,2023,2023,1,W4389226862
,Jan-Luca Helbig,A5092859719,Jan-Luca Helbig,,2023,2023,1,W4386696273
,Philipp Wehrmann,A5092864809,Philipp Wehrmann,,2023,2023,1,W4386716825
,Julia Wiederrich,A5092864810,Julia Wiederrich,,2023,2023,1,W4386716825
,Leandro Dias,A5092864823,Leandro Dias,,2023,2023,1,W4386716875
,Lucila Tuñón,A5092864824,Lucila Tuñón,,2023,2023,1,W4386716875
,Chantal Bittner,A5092864838,Chantal Bittner,,2023,2023,1,W4386716927
,Felix Büning,A5092864871,Felix Büning,,2023,2023,1,W4386717009
,Annika Häutle,A5092993457,Annika Häutle,,2023,2023,1,W4387303755
,Julian Glas,A5092993458,Julian Glas,,2023,2023,1,W4387303755
,Jürgen Kohler,A5092993473,Jürgen Kohler,,2023,2023,1,W4387303780
,Christiaan Wittebol,A5092997023,Christiaan Wittebol,,2023,2023,1,W4387316950
,Heike Jung,A5093084730,Heike Jung,,2023,2023,1,W4387740408
,Matthias Jahn,A5093088955,Matthias Jahn,,2023,2023,1,W4387755892
,Tim Potthast,A5093088962,Tim Potthast,,2023,2023,1,W4387755922
,Kilian Wegner,A5093159842,,,2023,2023,1,W4388132246
,Joachim Münch,A5093159843,,,2023,2023,1,W4388132249
,Jan Zepf,A5093162565,,,2023,2023,1,W4388144144
,Moritz Renner,A5093162567,,,2023,2023,1,W4388144153
,Eva Herzog,A5093162582,,,2023,2023,1,W4388144204
,Hanna Göken,A5093259569,Hanna Göken,,2023,2023,1,W4388660989
,Nikita Rolsing,A5093337377,Nikita Rolsing,,2024,2024,1,W4392205391
,Lorenz Kähler,A5093395168,Lorenz Kähler,,2023,2023,1,W4389226908
,Fabian Stam,A5093395170,Fabian Stam,,2023,2023,1,W4389226919
,Stephan Meder,A5093400688,Stephan Meder,,2023,2023,1,W4389252047
,Martin Kment,A5093400692,Martin Kment,,2023,2023,1,W4389252069
,Laurin I. Rudloff,A5093440127,Laurin I. Rudloff,,2023,2023,1,W4389443046
,Norbert Gross,A5093440147,Norbert Gross,,2023,2023,1,W4389443154
,Markus Ogorek,A5093440153,Markus Ogorek,,2023,2023,1,W4389443167
,Martin Morlok,A5093440154,Martin Morlok,,2023,2023,1,W4389443168
,Paul Hüther,A5093821341,Paul Hüther,,2024,2024,1,W4391354416
,Bernd Mertens,A5093821343,Bernd Mertens,,2024,2024,1,W4391354429
,Florian Bode,A5093821351,Florian Bode,,2024,2024,1,W4391354472
,Antonia Steinweg,A5093821352,Antonia Steinweg,,2024,2024,1,W4391354472
,Martin Heger,A5093851420,Martin Heger,,2024,2024,1,W4391489049
,Kubilay Yalçın,A5093851584,Kubilay Yalçın,,2024,2024,1,W4391490191
,Lars Klöhn,A5093851661,Lars Klöhn,,2024,2024,1,W4391490703
,Abbo Junker,A5093935907,Abbo Junker,,2024,2024,1,W4391852135
,Jens Gal,A5094014695,Jens Gal,,2024,2024,1,W4392205397
,Paul Galyga,A5094014703,Paul Galyga,,2024,2024,1,W4392205414
,Lukas Hecht,A5094014704,Lukas Hecht,,2024,2024,1,W4392205414
,Jochen Rauber,A5094014723,Jochen Rauber,,2024,2024,1,W4392205477
,Kevin Franzke,A5094014725,Kevin Franzke,,2024,2024,1,W4392205502
,Jürgen Kohler,A5094135896,Jürgen Kohler,,2024,2024,1,W4392742288
,Haimo Schack,A5094135897,Haimo Schack,,2024,2024,1,W4392742297
,Frank Meyer,A5094135903,Frank Meyer,,2024,2024,1,W4392742315
,Julian Stolz,A5094135907,Julian Stolz,,2024,2024,1,W4392742326
,Joachim Wolf,A5094144702,Joachim Wolf,,2024,2024,1,W4392777312
I4210112296,Anna-Maria Gräfin,A5095479588,Anna-Maria Gräfin,Max Planck Institute for Comparative and International Private Law,2020,2020,1,W4247196333
,Anna-Maria Gräfin,A5095479588,Anna-Maria Gräfin,,2020,2020,1,W4247196333
I4210112296,Von Lösch,A5095479589,Von Lösch,Max Planck Institute for Comparative and International Private Law,2020,2020,1,W4247196333
,Von Lösch,A5095479589,Von Lösch,,2020,2020,1,W4247196333
,Markus Ogorek,A5095658208,Markus Ogorek,,2024,2024,1,W4393954443
,Dian Schefold,A5095658210,Dian Schefold,,2024,2024,1,W4393954467
,Gernot Sydow,A5095774644,Gernot Sydow,,2024,2024,1,W4394938027
,Axel Beater,A5095962715,Axel Beater,,2024,2024,1,W4396556675
,Urs Saxer,A5095962733,Urs Saxer,,2024,2024,1,W4396556739
,Roman Kollenberg,A5095962734,Roman Kollenberg,,2024,2024,1,W4396556739
,Andreas Piekenbrock,A5095965439,Andreas Piekenbrock,,2024,2024,1,W4396563689
,Tobias Manhardt,A5095965446,Tobias Manhardt,,2024,2024,1,W4396563701
,Christian Gomille,A5095967347,Christian Gomille,,2024,2024,1,W4396569525
,Karl-Heinz Ladeur,A5095967418,Karl-Heinz Ladeur,,2024,2024,1,W4396569703
,Lisa-Marie Schmidt,A5095967431,Lisa-Marie Schmidt,,2024,2024,1,W4396569751
,Max Hopp,A5095967432,Max Hopp,,2024,2024,1,W4396569751
,Friedrich-Christian Schroeder,A5096754129,Friedrich-Christian Schroeder,,2006,2006,1,W2085140215
,Tim W. Dornis,A5096820569,Tim W. Dornis,,2018,2018,1,W2800740221
,Christoph Sobotta,A5096920569,Christoph Sobotta,,2006,2006,1,W2034402915
,Walter Leisner,A5096980486,Walter Leisner,,2008,2008,1,W2089681987
,Jan-Reinard Sieckmann,A5097007403,Jan-Reinard Sieckmann,,2009,2009,1,W2056991705
,Tade M. Spranger,A5097056533,Tade M. Spranger,,2010,2010,1,W987101600
,Walter Leisner,A5097087052,Walter Leisner,,2006,2006,1,W1975187483
,David Kästle,A5097088207,David Kästle,,2010,2010,1,W2003217811
,Rolf Stürner,A5097157776,Rolf Stürner,,2010,2010,1,W28483985
,Mark A. Zöller,A5097170731,Mark A. Zöller,,2007,2007,1,W1973721897
,Josef Isensee,A5097172511,Josef Isensee,,2009,2009,1,W2012184980
,Sabrina J. Hailer,A5097201585,Sabrina J. Hailer,,2012,2012,1,W2045065005
,Alexander Proelß,A5097232114,Alexander Proelß,,2011,2011,1,W2141680884
,Gerhard Wagner,A5097255229,Gerhard Wagner,,2012,2012,1,W2000897359
,Bernd J. Hartmann,A5097267431,Bernd J. Hartmann,,2015,2015,1,W2762956614
,Georg Steinberg,A5097337842,Georg Steinberg,,2007,2007,1,W1966365318
,Johannes Cziupka,A5097361030,Johannes Cziupka,,2008,2008,1,W2011746986
,Bernd H. Oppermann,A5097427408,Bernd H. Oppermann,,2007,2007,1,W1966808809
,Wolfgang Jakob Hau,A5097505037,Wolfgang Jakob Hau,,2011,2011,1,W1968649217
,Karl-Eberhard Hain,A5097507330,Karl-Eberhard Hain,,2011,2011,1,W2027045603
,Małgorzata Minecka,A5097560835,Małgorzata Minecka,,2010,2010,1,W2064900116
I149899117,Sebastian Golla,A5097610141,Sebastian Golla,Max Planck Society,2014,2014,1,W1981506784
I4210134943,Sebastian Golla,A5097610141,Sebastian Golla,"Max Planck Institute for the Study of Crime, Security and Law",2014,2014,1,W1981506784
,Karl-Eberhard Hain,A5097610333,Karl-Eberhard Hain,,2007,2007,1,W1986000459
,Thomas M.J. Möllers,A5097610978,Thomas M.J. Möllers,,2006,2006,1,W2002694700
,Wolfgang Weiß,A5097642059,Wolfgang Weiß,,2014,2014,1,W2106982606
,Julian Krüper,A5097670782,Julian Krüper,,2015,2015,1,W2314199068
,Jakob Julius Nolte,A5097690027,Jakob Julius Nolte,,2008,2008,1,W1963890842
,Miriam Dross,A5097693154,Miriam Dross,,2012,2012,1,W2040865524
,Heribert Hirte,A5097694114,Heribert Hirte,,2011,2011,1,W2065222983
,Katharina von Schlieffen,A5097704063,Katharina von Schlieffen,,2018,2018,1,W2784305580
,Daniel Wolff,A5097744207,Daniel Wolff,,2014,2014,1,W1974836639
,Koen Lenaerts,A5097756643,Koen Lenaerts,,2017,2017,1,W2605668569
,Anika Burkhardt,A5097768986,Anika Burkhardt,,2011,2011,1,W133573864
,Sebastian A.E. Martens,A5097774222,Sebastian A.E. Martens,,2006,2006,1,W2054585961
,Karl-Eberhard Hain,A5097798763,Karl-Eberhard Hain,,2008,2008,1,W1992042472
,Reinhard Merkel,A5097799241,Reinhard Merkel,,2007,2007,1,W2002756444
,Wolfgang Kilian,A5097851955,Wolfgang Kilian,,2014,2014,1,W1982907286
,Hans-Ullrich Paeffgen,A5097853465,Hans-Ullrich Paeffgen,,2011,2011,1,W2020387762
,Jochen Werner,A5097854942,Jochen Werner,,2013,2013,1,W2056560883
,Ernst A. Kramer,A5097863783,Ernst A. Kramer,,2017,2017,1,W2569053053
,Harald Koch,A5097933733,Harald Koch,,2014,2014,1,W1982907286
,Rolf Dietrich Herzberg,A5098025669,Rolf Dietrich Herzberg,,2018,2018,1,W2790444805
,Bernd Rüthers,A5098060803,Bernd Rüthers,,2010,2010,1,W825255761
,Claus Kreß,A5098060954,Claus Kreß,,2006,2006,1,W102855945
,Andreas Hofmann,A5098063237,Andreas Hofmann,,2014,2014,1,W1976948196
,Wolfgang Jakob Hau,A5098089866,Wolfgang Jakob Hau,,2010,2010,1,W2007554884
,Anne Franziska Streng,A5098167573,Anne Franziska Streng,,2012,2012,1,W2014160133
,Fritz Rittner,A5098223142,Fritz Rittner,,2007,2007,1,W2045507204
,Wolfgang Jakob Hau,A5098256661,Wolfgang Jakob Hau,,2008,2008,1,W2093162810
,Eberhard Schilken,A5098260628,Eberhard Schilken,,2006,2006,1,W2320017797
,Marcus Korte,A5098322402,Marcus Korte,,2010,2010,1,W1990417964
,Michael Schwarz,A5098360026,Michael Schwarz,,2024,2024,1,W4396932711
,Matthias Wießner,A5098367395,Matthias Wießner,,2010,2010,1,W2013386967
I149899117,Indra Spiecker genannt Döhmann,A5098368006,Indra Spiecker genannt Döhmann,Max Planck Society,2011,2011,1,W2023358510
I4210136328,Indra Spiecker genannt Döhmann,A5098368006,Indra Spiecker genannt Döhmann,Max Planck Institute for Research on Collective Goods,2011,2011,1,W2023358510
,Bernd Rüthers,A5098373953,Bernd Rüthers,,2011,2011,1,W2137863864
,Tristan Barczak,A5098403998,Tristan Barczak,,2024,2024,1,W4396932702
,Werner Heun,A5098410489,Werner Heun,,2006,2006,1,W2000374480
,Frank Stollmann,A5098454741,Frank Stollmann,,2007,2007,1,W2007339947
,Josef Isensee,A5098458039,Josef Isensee,,2010,2010,1,W2061330769
,Tim Drygala,A5098459483,Tim Drygala,,2006,2006,1,W2086285193
,Karlheinz Muscheler,A5098491720,Karlheinz Muscheler,,2024,2024,1,W4396932686
I149899117,Christian A. Heinze,A5098498413,Christian A. Heinze,Max Planck Society,2011,2011,1,W1994725109
I4210112296,Christian A. Heinze,A5098498413,Christian A. Heinze,Max Planck Institute for Comparative and International Private Law,2011,2011,1,W1994725109
,Björn Harich,A5098499006,Björn Harich,,2011,2011,1,W2004585071
,Markus Kotzur,A5098536204,Markus Kotzur,,2024,2024,1,W4396932704
I149899117,Reinhard Zimmermann,A5098542432,Reinhard Zimmermann,Max Planck Society,2008,2008,1,W1988552383
I4210112296,Reinhard Zimmermann,A5098542432,Reinhard Zimmermann,Max Planck Institute for Comparative and International Private Law,2008,2008,1,W1988552383
,Judith Froese,A5098580548,Judith Froese,,2024,2024,1,W4396932682
,Ingo Simon,A5098580550,Ingo Simon,,2024,2024,1,W4396932745
,Josef Isensee,A5098586894,Josef Isensee,,2009,2009,1,W1986609836
,Claus Kreß,A5098587105,Claus Kreß,,2010,2010,1,W1990417964
,Jens Puschke,A5098618748,Jens Puschke,,2006,2006,1,W4205687249
,Gustavo Urquizo,A5098624267,Gustavo Urquizo,,2024,2024,1,W4396932700
,Jörg Scheinfeld,A5098624269,Jörg Scheinfeld,,2024,2024,1,W4396932732
,Wolfgang Jakob Hau,A5098630083,Wolfgang Jakob Hau,,2012,2012,1,W1986286761
,Anne Röthel,A5099020346,Anne Röthel,,2024,2024,1,W4399349706
,Annika Diemke,A5099020347,Annika Diemke,,2024,2024,1,W4399349706
,Johannes Rottmann,A5099020374,Johannes Rottmann,,2024,2024,1,W4399349804
,Alexander Sand,A5099020375,Alexander Sand,,2024,2024,1,W4399349804
,Tonio Walter,A5099020724,Tonio Walter,,2024,2024,1,W4399350742
,Luca von Bogdandy,A5099020884,Luca von Bogdandy,,2024,2024,1,W4399351211
,Florian Forster,A5099020885,Florian Forster,,2024,2024,1,W4399351211
,Jan-Erik Schirmer,A5099038346,Jan-Erik Schirmer,,2024,2024,1,W4399399936
,Stephan Rixen,A5099038357,Stephan Rixen,,2024,2024,1,W4399399967
,Stefan Grundmann,A5099064483,Stefan Grundmann,,2024,2024,1,W4396932335
,Christian Burkiczak,A5099641019,Christian Burkiczak,,2024,2024,1,W4400130500
,Michael von Landenberg-Roberg,A5099641021,Michael von Landenberg-Roberg,,2024,2024,1,W4400130516
,Anne Sanders,A5099641023,Anne Sanders,,2024,2024,1,W4400130522
,Klaus Ferdinand Gärditz,A5099641062,Klaus Ferdinand Gärditz,,2024,2024,1,W4400130625
,Karlheinz Muscheler,A5099641063,Karlheinz Muscheler,,2024,2024,1,W4400130628
,Andrés Payer,A5099641088,Andrés Payer,,2024,2024,1,W4400130659
,Patrick Joseph Siegle,A5099641089,Patrick Joseph Siegle,,2024,2024,1,W4400130659
,Valerij Zisman,A5099641090,Valerij Zisman,,2024,2024,1,W4400130659
,Jan Thiessen,A5099641203,Jan Thiessen,,2024,2024,1,W4400130909
,Mordechai Kremnitzer,A5099641473,Mordechai Kremnitzer,,2024,2024,1,W4400131270
,Michael Schwarz,A5100535177,Michael Schwarz,,2019,2019,1,W4233634643
,Michael W. Müller,A5100666087,Michael Müller,,2020,2023,2,W4315486472
,Christoph Müller,A5100762436,Christoph Müller,,2007,2007,1,W2027522000
,Karsten Schmidt,A5100977071,Karsten Schmidt,,2013,2013,1,W2014125309
,Tobias Fuchs,A5101038225,Tobías Fuchs,,2009,2009,1,W4238441449
,Jan Schröder,A5101049690,Jan Schröder,,2014,2022,5,W4312916724
,Sebastian Fischer,A5101087702,Sebastian Fischer,,2010,2010,1,W2075859992
,Thomas Paul,A5101187520,Thomas Paul,,2008,2008,2,W2984002183
,Thomas Ackermann,A5101210197,Thomas Ackermann,,2021,2021,1,W3135724351
,Frank Peters,A5101374919,Frank Peters,,2006,2006,1,W4242445778
I149899117,Christoph Engel,A5101415499,Christoph Engel,Max Planck Society,1983,2008,5,W2084004607
I4210136328,Christoph Engel,A5101415499,Christoph Engel,Max Planck Institute for Research on Collective Goods,1983,2008,5,W2084004607
,Christoph Engel,A5101415499,Christoph Engel,,2006,2007,2,W2049332970
,Karsten Schmidt,A5101474683,Karsten Schmidt,,2010,2010,1,W4251243090
,Karsten Schmidt,A5101474684,Karsten Schmidt,,2008,2020,8,W4244783042
,Christian Berger,A5101506144,Christian Berger,,2004,2017,3,W91223601
,Stefan Thomas,A5101585274,Stefan Thomas,,2011,2011,1,W2051260202
,Stephan Lorenz,A5101667854,Stephan Lorenz,,2013,2024,4,W4392779357
I149899117,Anne Peters,A5101694758,Anne Peters,Max Planck Society,2016,2016,1,W2312857491
I4210141359,Anne Peters,A5101694758,Anne Peters,Max Planck Institute for Comparative Public Law and International Law,2016,2016,1,W2312857491
,Anne Peters,A5101694758,Anne Peters,,2010,2010,1,W1965415968
,Michael Fischer,A5101705758,Michael Fischer,,2007,2007,1,W2009454169
,Christian Seiler,A5101754342,Christian Seiler,,2004,2021,7,W3202622390
,Michael Köhler,A5101761007,Michael Köhler,,2013,2013,1,W2013788380
,Andreas Zimmermann,A5101873415,Andreas Zimmermann,,2022,2022,1,W4221084939
,Thomas Ackermann,A5101888278,Thomas Ackermann,,2008,2021,2,W3120831140
,Franz Hofmann,A5102028202,Franz Hofmann,,2016,2018,3,W2891546495
,Andreas Sattler,A5102056574,Andreas Sattler,,2017,2017,1,W2775776600
,Andreas Roth,A5102187768,Andreas Roth,,2009,2009,1,W2018848574
,Christoph Jansen,A5102266410,Christoph Jansen,,2024,2024,1,W4391354401
,Martin Heger,A5102390337,Martin Heger,,2006,2014,2,W4250631106
,Andreas Deutsch,A5102434527,Andreas Deutsch,,2022,2022,1,W4315834741
,Andreas Fischer-Lescano,A5102438399,Andreas Fischer-Lescano,,2014,2014,1,W1973741872
,Felix M. Wilke,A5102451977,Felix Wilke,,2012,2012,1,W1976334365
,Daniel Scholz,A5102457289,Daniel Scholz,,2011,2011,1,W4251174216
,Michael Pawlik,A5102488190,Michael Pawlik,,2010,2010,1,W2022718464
,Matthias Wachter,A5102491422,Matthias Wächter,,2019,2024,3,W4391854294
,Daniel Zimmer,A5102493434,Daniel Zimmer,,2008,2008,1,W163312946
,Daniela Schmitt,A5102650902,Daniela Schmitt,,2024,2024,1,W4394925227
,Stephan Meyer,A5102738361,Stephan Meyer,,2012,2012,1,W2042794933
,Frank Zimmermann,A5102759992,Frank Zimmermann,,2011,2015,3,W4251920115
,Christian Walter,A5102846176,Christian Walter,,2005,2005,1,W1030907206
,Pia Lange,A5102887418,Pia Lange,,2019,2019,1,W2954627932
I4210129449,Thomas Jaeger,A5102908514,Thomas Jaeger,Max Planck Institute for Innovation and Competition,2013,2013,1,W2008142530
,Christian Matt,A5102915098,Christian Matt,,2022,2022,1,W4285193152
,Matthias Lehmann,A5102926017,Matthias Lehmann,,2008,2008,1,W4243631495
,Christian Heinze,A5102949117,Christian Heinze,,2023,2023,1,W4383294940
,Manuel Bieri,A5102982776,Manuel Bieri,,2022,2022,1,W4285193152
,Christoph Kirsch,A5102985234,Christoph Kirsch,,2011,2011,2,W4252646305
,Frank Peter Schuster,A5103034566,Frank Schuster,,2015,2015,1,W2335392167
,Nina Martin,A5103144473,Nina Martin,,2018,2018,1,W2806410369
,Christian von Bar,A5103276158,Christian v. Bar,,2014,2014,1,W2016443181
,Alexander Schäfer,A5103291675,Alexander Schäfer,,2017,2017,1,W2602894259
